theta,victim_fidelity,baseline_x_expectation,attacked_x_expectation,z_zero_probability
0.25918139392115797,0.9671578786095476,0.2562893731329966,0.0,0.9833000510084535
0.26703537555513246,0.965185506750986,0.2638730499653729,0.0,0.9822787092288991
0.2748893571891069,0.9631600410885232,0.2714404498650742,0.0,0.9812276182268237
0.2827433388230814,0.9610819813755037,0.2789911060392293,0.0,0.9801468428384714
0.2905973204570559,0.9589518403420676,0.2865245527277983,0.0,0.9790364497311596
0.2984513020910304,0.9567701435686407,0.294040325232304,0.0,0.9778965073991651
0.3063052837250049,0.9545374293562556,0.30153795994449567,0.0,0.9767270861595005
0.3141592653589793,0.952254248593737,0.30901699437494745,0.0,0.9755282581475768
0.3220132469929538,0.9499211646217726,0.3164769671815861,0.0,0.9743000973127524
0.3298672286269283,0.9475387530939224,0.3239174181981494,0.0,0.9730426794137725
0.3377212102609028,0.9451076018345824,0.331337888462571,0.0,0.9717560820140968
0.3455751918948773,0.9426283106939471,0.33873792024529137,0.0,0.9704403844771127
0.3534291735288518,0.9401014914000075,0.346117057077493,0.0,0.969095667961242
0.3612831551628262,0.9375277674076151,0.35347484377925714,0.0,0.9677220154149337
0.3691371367968007,0.9349077737446523,0.3608108264876418,0.0,0.9663195115715469
0.3769911184307752,0.9322421568553529,0.368124552684678,0.0,0.9648882429441258
0.3848451000647497,0.9295315744407974,0.37541557122528313,0.0,0.9634282978200605
0.3926990816987242,0.9267766952966368,0.3826834323650898,0.0,0.9619397662556434
0.40055306333269863,0.9239781991480784,0.38992768778818826,0.0,0.9604227400705131
0.4084070449666731,0.9211367764821721,0.3971478906347806,0.0,0.9588773128419905
0.4162610266006476,0.9182531283774436,0.40434359552874505,0.0,0.9573035798993069
0.4241150082346221,0.915327966330913,0.4115143586051088,0.0,0.9557016383177227
0.4319689898685966,0.9123620120825457,0.41865973753742813,0.0,0.9540715869125406
0.4398229715025711,0.9093559974371725,0.4257792915650727,0.0,0.9524135262330098
0.44767695313654554,0.9063106640839265,0.43287258152041397,0.0,0.9507275585561229
0.45553093477052004,0.9032267634132441,0.4399391698559152,0.0,0.9490137878803079
0.46338491640449453,0.9001050563314711,0.4469786206711211,0.0,0.9472723199190125
0.471238898038469,0.8969463130731181,0.4539904997395468,0.0,0.9455032620941839
0.4790928796724435,0.8937513130108198,0.4609743745354624,0.0,0.9437067235296417
0.48694686130641796,0.8905208444630327,0.46792981426057334,0.0,0.9418828150443467
0.49480084294039245,0.8872557044995328,0.4748563898705946,0.0,0.9400316491455659
0.5026548245743669,0.883956698744749,0.48175367410171527,0.0,0.9381533400219317
0.5105088062083414,0.8806246411789871,0.4886212414969549,0.0,0.9362480035363985
0.5183627878423159,0.8772603539375927,0.49545866843240755,0.0,0.9343157572190955
0.5262167694762904,0.8738646671081018,0.5022655331433725,0.0,0.9323567202600775
0.5340707511102649,0.8704384185254288,0.5090414157503713,0.0,0.9303710135019718
0.5419247327442394,0.8669824535651434,0.5157858982850475,0.0,0.9283587594325248
0.5497787143782138,0.8634976249348867,0.5224985647159489,0.0,0.9263200821770461
0.5576326960121883,0.8599847924639786,0.5291790009741907,0.0,0.9242551074907517
